program_code,region,model_line,my,term_months,model_code,model_description,lease_cash,mf_tier_1,mf_tier_2,mf_tier_3,mf_tier_4,mf_tier_5,mf_tier_6,mf_tier_7,mf_tier_8,residual_pct
H202,MS,TUCSON,2025,24,85462A4S,4dr Wgn SEL Convenience,2250,0.00203,0.00203,0.00244,0.00258,0.0027,0.00287,0.00314,0.00362,0.61
H202,MS,TUCSON,2025,24,85462F4S,4dr Wgn SEL Convenience,2000,0.00199,0.00199,0.00213,0.00227,0.00239,0.00256,0.00283,0.00362,0.63
H202,MS,TUCSON,2025,24,85472A4S,4dr Wgn Limited,0,0.00025,0.00025,0.00039,0.00053,0.00065,0.00082,0.00109,0.00362,0.62
H202,MS,TUCSON,2025,24,85472F4S,4dr Wgn Limited,3000,0.00203,0.00203,0.00244,0.00258,0.0027,0.00287,0.00314,0.00362,0.61
H202,MS,TUCSON,2025,36,85402A4S,4dr Wgn SE,3250,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.55
H202,MS,TUCSON,2025,36,85402F4S,4dr Wgn SE,2500,0.00222,0.00222,0.0024,0.00254,0.00274,0.00287,0.00296,0.00354,0.57
H202,MS,TUCSON,2025,36,85432A4S,4dr Wgn SEL,3000,0.00223,0.00223,0.00241,0.00255,0.00275,0.00288,0.00297,0.00354,0.58
H202,MS,TUCSON,2025,36,85432F4S,4dr Wgn SEL,2750,0.00215,0.00215,0.00233,0.00247,0.00267,0.0028,0.00289,0.00354,0.58
H202,MS,TUCSON,2025,36,85442A4S,4dr Wgn XRT,3000,0.00226,0.00226,0.00244,0.00258,0.00278,0.00291,0.003,0.00354,0.58
H202,MS,TUCSON,2025,36,85442F4S,4dr Wgn XRT,3000,0.00218,0.00218,0.00236,0.0025,0.0027,0.00283,0.00292,0.00354,0.57
H202,MS,TUCSON,2025,36,85462A4S,4dr Wgn SEL Convenience,1500,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.64
H202,MS,TUCSON,2025,36,85462F4S,4dr Wgn SEL Convenience,2750,0.00219,0.00219,0.00237,0.00251,0.00271,0.00284,0.00293,0.00354,0.59
H202,MS,TUCSON,2025,36,85472A4S,4dr Wgn Limited,0,0.00072,0.00072,0.0009,0.00104,0.00124,0.00137,0.00146,0.00354,0.59
H202,MS,TUCSON,2025,36,85472F4S,4dr Wgn Limited,3750,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.57
H202,MS,TUCSON,2025,39,85402A4S,4dr Wgn SE,2250,0.00224,0.00224,0.00242,0.00256,0.00276,0.00289,0.00298,0.00354,0.55
H202,MS,TUCSON,2025,39,85402F4S,4dr Wgn SE,2500,0.00214,0.00214,0.00232,0.00246,0.00266,0.00279,0.00288,0.00354,0.53
H202,MS,TUCSON,2025,39,85432A4S,4dr Wgn SEL,2250,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.55
H202,MS,TUCSON,2025,39,85432F4S,4dr Wgn SEL,2750,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.54
H202,MS,TUCSON,2025,39,85442A4S,4dr Wgn XRT,2750,0.0022,0.0022,0.00238,0.00252,0.00272,0.00285,0.00294,0.00354,0.55
H202,MS,TUCSON,2025,39,85442F4S,4dr Wgn XRT,3000,0.00224,0.00224,0.00242,0.00256,0.00276,0.00289,0.00298,0.00354,0.54
H202,MS,TUCSON,2025,39,85462A4S,4dr Wgn SEL Convenience,3250,0.00226,0.00226,0.00244,0.00258,0.00278,0.00291,0.003,0.00354,0.56
H202,MS,TUCSON,2025,39,85462F4S,4dr Wgn SEL Convenience,3750,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.54
H202,MS,TUCSON,2025,39,85472A4S,4dr Wgn Limited,3000,0.00221,0.00221,0.00239,0.00253,0.00273,0.00286,0.00295,0.00354,0.56
H202,MS,TUCSON,2025,39,85472F4S,4dr Wgn Limited,3000,0.00226,0.00226,0.00244,0.00258,0.00278,0.00291,0.003,0.00354,0.56
H202,MS,TUCSON,2025,48,85402A4S,4dr Wgn SE,1500,0.00248,0.00248,0.00268,0.00285,0.0031,0.00323,0.00335,0.00413,0.49
H202,MS,TUCSON,2025,48,85402F4S,4dr Wgn SE,2250,0.00269,0.00269,0.00289,0.00306,0.00331,0.00344,0.00356,0.00413,0.47
H202,MS,TUCSON,2025,48,85432A4S,4dr Wgn SEL,2000,0.00272,0.00272,0.00326,0.00343,0.00368,0.00381,0.00393,0.00413,0.5
H202,MS,TUCSON,2025,48,85432F4S,4dr Wgn SEL,2000,0.00267,0.00267,0.00287,0.00304,0.00329,0.00342,0.00354,0.00413,0.51
H202,MS,TUCSON,2025,48,85442A4S,4dr Wgn XRT,2250,0.00271,0.00271,0.00291,0.00308,0.00333,0.00346,0.00358,0.00413,0.5
H202,MS,TUCSON,2025,48,85442F4S,4dr Wgn XRT,2000,0.00263,0.00263,0.00283,0.003,0.00325,0.00338,0.0035,0.00413,0.5
H202,MS,TUCSON,2025,48,85462A4S,4dr Wgn SEL Convenience,2000,0.00266,0.00266,0.00286,0.00303,0.00328,0.00341,0.00353,0.00413,0.52
H202,MS,TUCSON,2025,48,85462F4S,4dr Wgn SEL Convenience,1000,0.00272,0.00272,0.00326,0.00343,0.00368,0.00381,0.00393,0.00413,0.56
H202,MS,TUCSON,2025,48,85472A4S,4dr Wgn Limited,2000,0.00264,0.00264,0.00284,0.00301,0.00326,0.00339,0.00351,0.00413,0.52
H202,MS,TUCSON,2025,48,85472F4S,4dr Wgn Limited,500,0.00162,0.00162,0.00182,0.00199,0.00224,0.00237,0.00249,0.00413,0.5
H202,MS,TUCSON HEV,2026,36,854D2ABS,Hybrid SEL Convenience AWD,0,,,0.00228,0.00228,0.00246,0.0026,0.0028,0.00293,
H202,MS,TUCSON HEV,2026,36,854E2ABS,Hybrid Limited AWD,250,,,0.00217,0.00217,0.00235,0.00249,0.00269,0.00282,
H202,MS,TUCSON HEV,2026,36,854G2ABS,Hybrid Blue SE AWD,250,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,TUCSON HEV,2026,36,854H2ABS,Hybrid SEL AWD,0,,,0.00216,0.00216,0.00234,0.00248,0.00268,0.00281,
H202,MS,TUCSON HEV,2026,39,854D2ABS,Hybrid SEL Convenience AWD,0,,,0.00219,0.00219,0.00237,0.00251,0.00271,0.00284,
H202,MS,TUCSON HEV,2026,39,854E2ABS,Hybrid Limited AWD,0,,,0.00219,0.00219,0.00237,0.00251,0.00271,0.00284,
H202,MS,TUCSON HEV,2026,39,854G2ABS,Hybrid Blue SE AWD,0,,,0.00224,0.00224,0.00242,0.00256,0.00276,0.00289,
H202,MS,TUCSON HEV,2026,39,854H2ABS,Hybrid SEL AWD,0,,,0.00224,0.00224,0.00242,0.00256,0.00276,0.00289,
H202,MS,TUCSON HEV,2026,48,854D2ABS,Hybrid SEL Convenience AWD,0,,,0.00263,0.00263,0.00283,0.003,0.00325,0.00338,
H202,MS,TUCSON HEV,2026,48,854E2ABS,Hybrid Limited AWD,250,,,0.00271,0.00271,0.00291,0.00308,0.00333,0.00346,
H202,MS,TUCSON HEV,2026,48,854G2ABS,Hybrid Blue SE AWD,0,,,0.00266,0.00266,0.00286,0.00303,0.00328,0.00341,
H202,MS,TUCSON HEV,2026,48,854H2ABS,Hybrid SEL AWD,0,,,0.00264,0.00264,0.00284,0.00301,0.00326,0.00339,
H202,MS,TUCSON HEV,2025,36,854C2ABS,4dr Wgn Blue,4000,,,0.00222,0.00222,0.0024,0.00254,0.00274,0.00287,
H202,MS,TUCSON HEV,2025,36,854D2ABS,4dr Wgn SEL Convenience Hybrid,4250,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,TUCSON HEV,2025,36,854E2ABS,4dr Wgn Limited,4000,,,0.00225,0.00225,0.00243,0.00257,0.00277,0.0029,
H202,MS,TUCSON HEV,2025,36,854F2ABS,4dr Wgn N Line Hybrid,3750,,,0.00224,0.00224,0.00242,0.00256,0.00276,0.00289,
H202,MS,TUCSON HEV,2025,39,854C2ABS,4dr Wgn Blue,3750,,,0.00226,0.00226,0.00244,0.00258,0.00278,0.00291,
H202,MS,TUCSON HEV,2025,39,854D2ABS,4dr Wgn SEL Convenience Hybrid,3500,,,0.0022,0.0022,0.00238,0.00252,0.00272,0.00285,
H202,MS,TUCSON HEV,2025,39,854E2ABS,4dr Wgn Limited,4000,,,0.00223,0.00223,0.00241,0.00255,0.00275,0.00288,
H202,MS,TUCSON HEV,2025,39,854F2ABS,4dr Wgn N Line Hybrid,0,,,0.00061,0.00061,0.00079,0.00093,0.00113,0.00126,
H202,MS,TUCSON HEV,2025,48,854C2ABS,4dr Wgn Blue,2500,,,0.00226,0.00226,0.00246,0.00263,0.00288,0.00301,
H202,MS,TUCSON HEV,2025,48,854D2ABS,4dr Wgn SEL Convenience Hybrid,3000,,,0.00271,0.00271,0.00291,0.00308,0.00333,0.00346,
H202,MS,TUCSON HEV,2025,48,854E2ABS,4dr Wgn Limited,3250,,,0.0027,0.0027,0.0029,0.00307,0.00332,0.00345,
H202,MS,TUCSON HEV,2025,48,854F2ABS,4dr Wgn N Line Hybrid,1750,,,0.0017,0.0017,0.0019,0.00207,0.00232,0.00245,
H202,MS,TUCSON PHEV,2026,36,854J2APT,Plug-in Hybrid SEL AWD,0,,,0.00114,0.00114,0.00132,0.00146,0.00166,0.00179,
H202,MS,TUCSON PHEV,2026,36,854K2APT,Plug-in Hybrid Limited AWD,2000,,,0.0017,0.0017,0.00188,0.00202,0.00222,0.00235,
H202,MS,TUCSON PHEV,2026,39,854J2APT,Plug-in Hybrid SEL AWD,0,,,0.00137,0.00137,0.00155,0.00169,0.00189,0.00202,
H202,MS,TUCSON PHEV,2026,39,854K2APT,Plug-in Hybrid Limited AWD,500,,,0.00196,0.00196,0.00214,0.00228,0.00248,0.00261,
H202,MS,TUCSON PHEV,2026,48,854J2APT,Plug-in Hybrid SEL AWD,1500,,,0.00271,0.00271,0.00291,0.00308,0.00333,0.00346,
H202,MS,TUCSON PHEV,2026,48,854K2APT,Plug-in Hybrid Limited AWD,1500,,,0.00272,0.00272,0.00326,0.00343,0.00368,0.00381,
H202,MS,TUCSON PHEV,2025,36,854J2APT,4dr Wgn SEL,4750,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,TUCSON PHEV,2025,36,854K2APT,4dr Wgn Limited,4500,,,0.00224,0.00224,0.00242,0.00256,0.00276,0.00289,
H202,MS,TUCSON PHEV,2025,39,854J2APT,4dr Wgn SEL,0,,,0.00083,0.00083,0.00101,0.00115,0.00135,0.00148,
H202,MS,TUCSON PHEV,2025,39,854K2APT,4dr Wgn Limited,0,,,0.00122,0.00122,0.0014,0.00154,0.00174,0.00187,
H202,MS,TUCSON PHEV,2025,48,854J2APT,4dr Wgn SEL,1000,,,0.00266,0.00266,0.00286,0.00303,0.00328,0.00341,
H202,MS,TUCSON PHEV,2025,48,854K2APT,4dr Wgn Limited,1000,,,0.00271,0.00271,0.00291,0.00308,0.00333,0.00346,
H202,MS,VENUE,2026,36,30402F45,SE,0,,,0.00213,0.00213,0.00231,0.00245,0.00265,0.00278,
H202,MS,VENUE,2026,36,30422F45,SEL,250,,,0.00209,0.00209,0.00227,0.00241,0.00261,0.00274,
H202,MS,VENUE,2026,36,30452F45,SEL w/ 2-Tone Roof,0,,,0.00262,0.00262,0.0028,0.00294,0.00314,0.00327,
H202,MS,VENUE,2026,39,30402F45,SE,0,,,0.00265,0.00265,0.00283,0.00297,0.00317,0.0033,
H202,MS,VENUE,2026,39,30422F45,SEL,0,,,0.00277,0.00277,0.00295,0.00309,0.00329,0.00342,
H202,MS,VENUE,2026,39,30452F45,SEL w/ 2-Tone Roof,0,,,0.00336,0.00336,0.00354,0.00368,0.00388,0.00401,
H202,MS,VENUE,2026,48,30402F45,SE,0,,,0.00258,0.00258,0.00278,0.00295,0.0032,0.00333,
H202,MS,VENUE,2026,48,30422F45,SEL,0,,,0.00279,0.00279,0.00299,0.00316,0.00341,0.00354,
H202,MS,VENUE,2026,48,30452F45,SEL w/ 2-Tone Roof,0,,,0.00385,0.00385,0.00405,0.00422,0.00447,0.0046,
H202,MS,VENUE,2025,36,30402F45,4dr Wgn SE AT,500,,,0.00217,0.00217,0.00235,0.00249,0.00269,0.00282,
H202,MS,VENUE,2025,36,30422F45,4dr Wgn SEL AT,0,,,0.00208,0.00208,0.00226,0.0024,0.0026,0.00273,
H202,MS,VENUE,2025,36,30442F45,4dr Wgn Limited,500,,,0.00208,0.00208,0.00226,0.0024,0.0026,0.00273,
H202,MS,VENUE,2025,39,30402F45,4dr Wgn SE AT,0,,,0.00224,0.00224,0.00242,0.00256,0.00276,0.00289,
H202,MS,VENUE,2025,39,30422F45,4dr Wgn SEL AT,250,,,0.00226,0.00226,0.00244,0.00258,0.00278,0.00291,
H202,MS,VENUE,2025,39,30442F45,4dr Wgn Limited,0,,,0.00217,0.00217,0.00235,0.00249,0.00269,0.00282,
H202,MS,VENUE,2025,48,30402F45,4dr Wgn SE AT,0,,,0.0027,0.0027,0.0029,0.00307,0.00332,0.00345,
H202,MS,VENUE,2025,48,30422F45,4dr Wgn SEL AT,0,,,0.00263,0.00263,0.00283,0.003,0.00325,0.00338,
H202,MS,VENUE,2025,48,30442F45,4dr Wgn Limited,0,,,0.00269,0.00269,0.00289,0.00306,0.00331,0.00344,
